 &
   5.00000000       2244.00000    
   4.94999981       2398.28613    
   4.89999962       2562.43262    
   4.84999943       2761.10156    
   4.79999924       3008.50781    
   4.74999905       3327.46948    
   4.69999886       3688.72974    
   4.64999866       4172.50781    
   4.59999847       6096.03418    
   4.54999828       10183.3193    
   4.49999809       17327.4219    
   4.44999790       19831.0508    
   4.39999771       15688.8594    
   4.34999752       14503.3857    
   4.29999733       14751.3438    
   4.24999714       13114.4814    
   4.19999695       12374.6211    
   4.14999676       11187.2432    
   4.09999657       11299.0068    
   4.04999638       9854.12500    
   3.99999642       9962.01758    
   3.94999647       9746.14746    
   3.89999652       9431.70703    
   3.84999657       8773.70410    
   3.79999661       8310.26465    
   3.74999666       7882.53857    
   3.69999671       7507.97510    
   3.64999676       7165.03418    
   3.59999681       6866.67871    
   3.54999685       6525.70068    
   3.49999690       6170.13330    
   3.44999695       5637.81689    
   3.39999700       5442.22412    
   3.34999704       5240.90918    
   3.29999709       5715.34521    
   3.24999714       4835.22705    
   3.19999719       5037.50879    
   3.14999723       4186.04932    
   3.09999728       4129.03955    
   3.04999733       3845.85474    
 time taken by cpu in s   512.960022    
