 &
   5.00000000     -0.757966220    
   4.94999981     -0.772241116    
   4.89999962     -0.788510025    
   4.84999943     -0.804339409    
   4.79999924     -0.822304249    
   4.74999905     -0.842119038    
   4.69999886     -0.863668263    
   4.64999866     -0.888523221    
   4.59999847     -0.918018520    
   4.54999828     -0.963512182    
   4.49999809      -1.05482447    
   4.44999790      -1.17532814    
   4.39999771      -1.28552747    
   4.34999752      -1.37944686    
   4.29999733      -1.47277784    
   4.24999714      -1.55611348    
   4.19999695      -1.63629019    
   4.14999676      -1.70806324    
   4.09999657      -1.77640128    
   4.04999638      -1.84521270    
   3.99999642      -1.90872836    
   3.94999647      -1.97104681    
   3.89999652      -2.02658916    
   3.84999657      -2.07863379    
   3.79999661      -2.13233805    
   3.74999666      -2.18190002    
   3.69999671      -2.22982645    
   3.64999676      -2.27531791    
   3.59999681      -2.31848049    
   3.54999685      -2.36062169    
   3.49999690      -2.39867997    
   3.44999695      -2.43724656    
   3.39999700      -2.47328568    
   3.34999704      -2.50686407    
   3.29999709      -2.53970218    
   3.24999714      -2.57055330    
   3.19999719      -2.60077548    
   3.14999723      -2.62939024    
   3.09999728      -2.65629768    
   3.04999733      -2.68199277    
