    x-direction              y-direction               z-direction
  -1.4905720540400262E-017   3.9328560862531731E-018  -4.7956015877368597E-018
   1.4869833372597169E-017   3.1069562946362833E-018   5.0932589494720143E-018
  -1.4898184231222165E-017  -1.5309072913919292E-017  -4.8581096372581186E-018
   1.4875787047449026E-017   1.4551184985533357E-017   5.0438775738479664E-018
  -1.4893480815050763E-017  -6.2681322518329166E-018  -4.8971209183762883E-018
   1.4879502742760614E-017   3.9299597360857854E-018   5.0130586729729099E-018
  -1.4890545415754608E-017   3.1046682013925787E-018  -4.9214678464693474E-018
   1.4881821713622610E-017  -1.5310880522760583E-017   4.9938245978768775E-018
  -1.4888713426798739E-017   1.4549756978146973E-017  -4.9366627738188648E-018
   1.4883268974671728E-017  -6.2692603979754438E-018   4.9818206024583444E-018
  -1.4887570101891971E-017   3.9290685110143056E-018  -4.9461459115052240E-018
   1.4884172212473652E-017   3.1039640928474645E-018   4.9743289269121252E-018
  -1.4886856536604503E-017  -1.5311436762431447E-017  -4.9520643432931074E-018
   1.2530367528943041E-017   1.4953171792428518E-017   3.1288946460799261E-017
  -2.6743712174421295E-017  -3.0001883381944687E-017  -7.6257651713806126E-018
   1.9193656622493739E-017   1.1346862439725831E-018   3.5159247085606418E-017
  -3.5179551775399396E-017   6.7381980125105647E-018  -5.4283008374259959E-017
   2.8843182067502970E-017   1.6304497505300432E-017   3.4362061961123585E-017
   6.8401448797213978E-018  -1.4257727472058222E-017   2.0854487377097060E-017
   5.2511117096693535E-018   1.5606112090495463E-017  -3.9200102505136817E-018
  -1.5100480555803899E-017  -1.4352114396506881E-017  -3.6456095349215981E-018
   7.0507905596450646E-018   6.6365480535088017E-018   5.4913673298136794E-018
   6.5572352166958990E-018   4.5066551471592637E-018  -3.7748125740706757E-018
  -1.4996008718739274E-017  -1.4127490618443672E-017  -3.5105756913628275E-018
   8.2581723857816677E-018   1.5727232359104396E-017   5.6169488026689742E-018
   6.5698772888991972E-018  -1.4239472549264833E-017  -3.6580218101468745E-018
   5.6979973363426399E-019  -2.7602352393000540E-017  -2.9567485878822944E-017
   5.0873667093242518E-018   2.5593176446808675E-017  -1.8572206363461727E-018
  -1.3032317356140408E-017  -5.0641445452389902E-018  -6.1699216601873123E-019
   7.8639593054440188E-018   1.3053913965565396E-017  -5.7380270877259190E-019
   5.0930361018451136E-018  -6.7336514287493277E-018   8.3481476830539792E-018
  -1.3027044819028056E-017  -5.1520728062417084E-018  -1.3330460127104549E-017
   7.8688627618048804E-018   4.0903564902570315E-018   8.6969095492985136E-018
   5.0975963165088695E-018  -5.0777526610001746E-018  -1.9038813404892786E-018
  -1.3022803812328708E-017   1.3041258422725821E-017  -1.7706096439253329E-018
   7.8728068923484077E-018  -7.3005325962129019E-018   8.3453402485985876E-018
   5.1012643662171750E-018  -5.1241607752034792E-018  -1.3333071039990012E-017
  -1.3019392531890248E-017   4.1163146793293800E-018   8.6944814019693939E-018
   7.8759793822876351E-018  -5.0536115437153245E-018  -1.9061395146102268E-018
   5.1042147798754231E-018   1.3618821171962640E-017  -1.7727097438312226E-018
  -1.3016648646619390E-017  -7.3185107526451374E-018   8.3433871593670637E-018
   7.8785312034580885E-018  -5.1408804652556310E-018  -1.3334887404538086E-017
   5.1065879724265711E-018   4.1007653629900268E-018   8.6927921750814685E-018
  -1.3014441576750661E-017  -5.0680724082417953E-018  -1.9077105001654907E-018
   7.8805837756339312E-018   1.3050261051194348E-017  -1.7741707639958537E-018
   5.1084968633300147E-018  -7.2921601511581461E-018   8.3420284118133688E-018
  -1.3012666314807224E-017  -5.1163744062242802E-018  -1.3336151042864949E-017
   7.8822347723018966E-018   4.1235559941875489E-018   8.6916170037211187E-018
   5.1100322832208654E-018  -5.0468771230685760E-018  -1.9088034042780204E-018
  -1.3011238372561314E-017   1.3625084182378295E-017  -1.7751871704453341E-018
   7.8835627559746348E-018  -7.3126861520900393E-018   8.3410831511683738E-018
   5.1112673207440746E-018  -5.1354635861603636E-018  -1.3337030141468649E-017
  -1.3010089783683923E-017   4.1058030604245485E-018   8.6907994308113791E-018
   1.5598157058355386E-017  -1.2627072480233820E-017   1.2246599398232293E-017
  -1.2503864530801918E-017  -3.9451388961320566E-017  -2.7557258840430560E-017
   2.7455632119000155E-017   2.2891706629958317E-017  -1.4897984171387166E-017
   2.0073786187919994E-017   1.3582314850165272E-017   4.9588087500778009E-017
  -1.6858515637871628E-017  -1.5679134316977596E-017  -1.4945344980521220E-017
   3.1953718715192988E-018   4.2921965068577053E-018   1.3856404787797364E-017
   2.9716958480506314E-018   3.9917427555962875E-018  -1.4869119162108826E-017
  -6.1181070624810873E-018  -5.7245749492769412E-018   1.3927294790814520E-017
   3.1919446285629688E-018   4.1130410065896729E-018  -1.4803191465217211E-017
   2.9685085019476022E-018   3.8251281343913168E-018   1.3988607556078835E-017
  -6.1210712869536378E-018  -5.8795265409798245E-018  -1.4746170592735578E-017
   3.1891878982111739E-018   3.9689360274640444E-018   1.4041636967776267E-017
   2.9659447455948858E-018  -5.7457852002153925E-018  -5.8150690397537861E-018
  -6.1234555823365581E-018   4.0933154724724504E-018   4.5839930127115136E-018
   3.1869705020264729E-018  -5.0750008130819452E-018  -5.7288937192256748E-018
   2.9638825636482759E-018   4.1620334398217471E-018   1.3545920257721191E-017
  -6.1253734088585682E-018   3.8706911016191639E-018  -1.5157869769744352E-017
   3.1851869238159526E-018  -5.8371529857385857E-018   1.3658756726085713E-017
   2.9622238369774868E-018   4.0083434350378075E-018  -1.5052931854661654E-017
  -6.1269160303906276E-018  -5.7091363179753534E-018   1.3756348991951629E-017
   3.1837522896788863E-018   4.1273989367607180E-018  -1.4962171054271953E-017
   2.9608896298046148E-018   3.8384810132347395E-018   1.3840756536520846E-017
  -6.1281568406005365E-018  -5.8671083679567807E-018  -1.4883672040138687E-017
   3.1825983334332959E-018   3.9804849287890655E-018   1.3913760622932148E-017
   2.9598164487798160E-018  -5.7350447252504860E-018  -1.4815778238328610E-017
  -6.1291548981160789E-018   4.1033041126388494E-018   1.3976901854396899E-017
   3.1816701406262652E-018  -5.0657113762796275E-018  -1.4757056889302718E-017
   2.9589532320438771E-018   4.1706726216727305E-018   1.4031512707212537E-017
  -6.1299576934441743E-018   3.8787255337922619E-018  -5.8244846009200025E-018
   3.1809235439489870E-018  -5.8296809640037214E-018   4.5752365490573792E-018
   2.9582588966376998E-018   4.0152924139277436E-018  -5.7370372296381976E-018
  -6.1306034195816544E-018  -5.7026737605766778E-018   1.3538346794691905E-017
   3.1803230159941524E-018   4.1334091090823880E-018  -1.5164913096854955E-017
   2.9577004101374984E-018   3.8440704711571075E-018   1.3652206435843320E-017
  -6.1311228207639376E-018  -5.8619101685321014E-018  -1.5059023630418703E-017
   3.1798399725017186E-018   3.9853192493943306E-018   1.3750683640208059E-017
   2.9572511735166996E-018  -5.7305488104376717E-018  -1.4967439830814445E-017
  -6.1315406028079681E-018   4.1074853183158126E-018   1.3835856574998072E-017
   3.1794514364622204E-018  -5.0618228498508529E-018  -1.4888228994676853E-017
  -1.2946767736741123E-017   1.7544235151467801E-017  -1.9849737436867307E-018
  -1.1322652112239127E-017   1.8221649060338618E-018   4.2965477043544030E-018
   1.3793019847727652E-017  -5.5573422690580285E-018  -1.1152148805373114E-017
   1.1296713402236229E-017  -1.0053033261274993E-018  -2.0473216344977874E-018
  -6.6927892596662429E-018  -9.8519725790922917E-019  -2.0063752015596777E-018
   1.1204634919674343E-017  -9.6549331320599380E-019   6.9155365030296448E-018
  -6.7830261729698025E-018  -9.4618344561838493E-019  -1.0986342618800066E-017
  -6.6473656491071561E-018  -9.2725977831901957E-019   6.9969526316316263E-018
   1.1249150057929190E-017   1.6854853810629480E-017  -2.0247706147762545E-018
  -6.7394013374800517E-018  -1.4568487953722643E-017   6.8975089949341131E-018
   1.1158955083199675E-017  -9.5444190104882869E-019  -1.1004009575410197E-017
  -6.8277924132733237E-018  -9.3535306232474860E-019   6.9796390134919517E-018
  -6.6912365651422740E-018   1.6846922393461917E-017  -2.0417379668397076E-018
   1.1206156560804141E-017  -1.4576260744532090E-017  -2.0009032115560985E-018
  -6.7815349643317285E-018  -9.6205923360190091E-019   6.9208990487663770E-018
  -6.6459042649830556E-018  -9.4281804888850384E-019  -1.0981087325301556E-017
   1.1250582214143334E-017   1.6839606704726922E-017   7.0021028152896974E-018
  -6.7379978234285935E-018  -1.4583430117424432E-017  -2.0197234399198641E-018
  -6.6032378671254582E-018  -9.6908521887096203E-019   6.9024552289403535E-018
   1.1292395284209216E-017  -9.4970351478305602E-019  -1.0999162272205218E-017
  -6.6970210159014032E-018  -9.3070944407380451E-019   6.9843893711291396E-018
   1.1200487797457532E-017   1.6851473137941638E-017  -2.0370826108958715E-018
  -6.7870903532696051E-018  -1.4571801014735169E-017  -1.9963409547902050E-018
  -6.6513485465040657E-018  -9.5768869869043351E-019   6.9253700592388997E-018
   1.1245246818542257E-017  -9.3853492422031652E-019  -1.0976705733053250E-017
  -6.7432265122136628E-018   1.6843804168638827E-017   7.0063967760239092E-018
  -6.6083619811525494E-018  -1.4579316606140849E-017  -2.0155153570768478E-018
  -2.4934032683956447E-017   2.7917922921655155E-018  -2.3690969048977554E-017
  -2.6688146400525082E-017   5.1101231872682579E-018   1.5572968146218739E-017
   1.1593199364554626E-017   5.6702862481547158E-019   4.1592785334032030E-018
  -8.6226790657824890E-018  -1.7207880340938879E-017  -7.0261372800422675E-018
   1.1533788958051856E-017   2.3104306152881843E-017   4.2166157156151740E-018
   3.1880749675907252E-017  -2.9881581623027532E-017  -1.7245074976267566E-018
   3.5603287595611502E-018   3.3351414640852541E-017   3.3057538638093949E-017
   3.4891221852177877E-018  -1.6165426734975091E-017   3.5305892249539233E-018
   3.4193397408516874E-018   1.5244126488980640E-017   3.4599774399998954E-018
   2.3068124942824320E-017   9.9800145725409413E-019  -2.8721576021828170E-018
   7.7678486084378999E-018  -1.6865484924942252E-018   7.4335510380027466E-018
   4.8195868399413121E-018   1.1921289779567344E-018  -4.2705467371075719E-018
   2.9971452445451793E-018   7.6062638154191915E-019  -2.6542423348159690E-018
  -1.5927915461595096E-017  -1.7525879514951580E-018   7.2477350467348766E-018
   7.8874723297444951E-018   1.1274103081363049E-018  -4.3724154477866426E-018
   4.8934499999294847E-018   7.2322293725900434E-019  -2.6781795192107041E-018
   3.0218262457460836E-018  -1.7979169442728639E-018   7.1939189451986032E-018
  -1.5886380845657898E-017   1.0829878952125376E-018  -4.4013027794950860E-018
   7.9281762533592751E-018   7.0570982473376831E-019  -2.7541939998670706E-018
   4.8943085668612587E-018  -1.7977325597871405E-018   7.1974873105796512E-018
   3.0313412587181981E-018   1.0918422093914598E-018  -4.4281634422531910E-018
  -1.5890066559014527E-017   7.0571343524789515E-019  -2.7458229798571012E-018
   6.3858367027955531E-018   8.2574056427045569E-019   8.2079424991056576E-018
   8.6549588279867370E-018  -8.4363596750645448E-019   2.7622522389484710E-019
   5.4113990989485583E-018  -4.1042961392201281E-019   2.1865901513796909E-019
   3.2258397544886332E-018  -1.8538058714457336E-019  -3.7335174265532646E-019
   2.1161520651222283E-018   2.2035718040650951E-018   2.4777372182506028E-019
   1.2801930335615053E-018  -1.1451478537529534E-018  -3.4698773444468627E-019
   7.7754021699479533E-019  -6.4519594078528212E-019   2.7577885421419685E-019
   4.9310727387683832E-019  -3.8075711795346449E-019  -3.3255313077008884E-019
   3.9650895460038040E-019  -3.4870897779846780E-020   2.8992476582079530E-019
   3.2786345384752856E-019   2.1862725694269923E-018   2.3208456622491359E-019
   2.6059086311136957E-019  -1.1534274863177234E-018  -3.6669991562115640E-019
   4.2875420040044608E-020  -6.5330998069936264E-019   2.5429251231887002E-019
   4.2017911640960275E-020  -2.4993099898934168E-019  -3.3843091541158119E-019
   3.6840744719208797E-020  -7.1460031411187532E-020   2.8199613251989168E-019
   3.1767121134317147E-020  -6.1357213404574162E-020  -3.2862860237951790E-019
   3.1131778713609899E-020   2.1689895974949663E-018   2.9593920798577933E-019
   3.0509143138146200E-020  -1.1616911814304571E-018   2.3364191085294012E-019
   2.9898960274050418E-020  -6.7008201928855444E-019  -3.6300531354443530E-019
   2.9300981069478178E-020  -2.5769397942864275E-019   2.6225003104141382E-019
   2.8714961449603230E-020  -7.9067752242671923E-020  -3.3496935575278406E-019
   2.8140662220691940E-020   2.1516332694312882E-018   2.7671484361047559E-019
   1.8904231596313288E-020  -1.1526795307923213E-018  -3.2513064813086163E-019
   9.8525295857954580E-021  -6.6992421904274219E-019   2.8852518142654615E-019
  -1.7753912915009637E-017  -2.5753933518786800E-019  -3.1789332576008516E-019
   6.6921376159188485E-018  -7.8916200883925751E-020   2.9561775734409097E-019
   4.1903973188936039E-018   2.1517817897627786E-018  -3.1744781439241150E-019
   2.5626854788965348E-018  -1.1525339808672184E-018   3.0039116718016930E-019
   1.6657540747796483E-018  -6.6978158011686825E-019   2.3800483086408851E-019
   9.2987598551179248E-019  -2.5739954904152128E-019  -3.6089805627250319E-019
   6.1637547488606484E-019  -7.8779210462646619E-020   2.6214673882535963E-019
   4.7828051338055003E-019   2.1519160403764803E-018  -3.3507058212564808E-019
   3.3861064241506223E-019  -1.1524024152664369E-018   2.8312085479707382E-019
  -7.6447129476485484E-018   6.6050802229646931E-019  -1.5130121226075120E-019
   8.6113767115419898E-018  -9.4704298082302563E-019  -2.5232474214285553E-018
  -1.1622927822360220E-017  -7.7197700836679461E-019  -1.4904953047282785E-018
  -8.7488913895061343E-018   2.1293419386282792E-018  -2.7075577026896021E-018
   2.0854296698030416E-017   2.5346354239610833E-018  -8.1155634298649410E-018
  -1.2641475606849745E-017  -1.8525551503822208E-018   9.7516592270524898E-018
  -1.0259273027950109E-017  -1.5206010564567825E-018  -5.4270479812360507E-018
  -8.2933432392727902E-018  -9.3736637167407599E-020   5.0462136535353711E-020
  -6.7180135502560968E-018  -8.3188287044942812E-020   3.2105659041405055E-020
  -5.4647566372440967E-018  -8.1524521303357338E-020   2.0621524132733074E-020
  -4.4057004014030443E-018  -6.6883604809160497E-020   2.0209093648382046E-020
