6.422  	 0.975  	 1.010 	  1.605 	  1.617 	  0.990 	  -0.442 	  -0.216 	  -0.318  	 1.979 
14.451  	 1.001  	 1.028 	  1.666 	  2.290 	  -0.731 	  -0.279 	  0.350 	  0.415  	 1.970 
18.740  	 1.043  	 1.057 	  1.706 	  1.741 	  -0.063 	  -0.288 	  0.998 	  -0.739  	 1.949 
22.605  	 0.986  	 0.994 	  1.643 	  2.230 	  -0.622 	  0.554 	  -0.777 	  0.390  	 1.980 
13.252  	 0.939  	 0.966 	  2.349 	  2.714 	  0.597 	  0.192 	  0.126 	  -0.624  	 1.989 
21.006  	 0.983  	 0.992 	  1.506 	  1.924 	  0.568 	  0.079 	  -0.939 	  0.376  	 1.985 
19.825  	 0.945  	 1.022 	  1.823 	  1.937 	  -0.902 	  0.670 	  -0.115 	  0.014  	 1.979 
6.111  	 0.968  	 1.000 	  1.666 	  1.945 	  0.205 	  0.545 	  -0.849 	  0.726  	 1.981 
14.146  	 0.990  	 1.000 	  1.816 	  2.192 	  0.594 	  -0.438 	  -0.684 	  0.448  	 1.978 
27.799  	 1.004  	 1.019 	  1.918 	  2.943 	  0.097 	  -0.842 	  -0.099 	  0.290  	 1.972 
22.870  	 0.986  	 0.998 	  1.636 	  1.844 	  -0.586 	  -0.071 	  0.867 	  -0.483  	 1.979 
25.326  	 1.014  	 1.038 	  1.888 	  2.446 	  0.090 	  0.778 	  -0.036 	  -0.696  	 1.964 
4.825  	 0.959  	 0.975 	  1.686 	  1.973 	  0.096 	  -0.426 	  0.828 	  -0.501  	 1.986 
7.091  	 0.966  	 1.008 	  1.615 	  1.780 	  -0.015 	  -0.472 	  -0.450 	  0.942  	 1.980 
3.914  	 0.996  	 1.013 	  1.591 	  1.876 	  0.785 	  -0.237 	  -0.744 	  0.264  	 1.975 
21.791  	 0.966  	 1.022 	  1.609 	  1.901 	  0.782 	  -0.044 	  -0.797 	  0.041  	 1.977 
13.065  	 0.962  	 1.012 	  1.800 	  1.891 	  -0.313 	  0.535 	  0.864 	  -0.491  	 1.979 
24.572  	 0.970  	 0.997 	  1.623 	  1.811 	  -0.106 	  0.011 	  -0.666 	  0.808  	 1.982 
11.845  	 0.979  	 1.015 	  1.597 	  1.650 	  -0.668 	  0.362 	  0.523 	  -0.700  	 1.977 
21.348  	 0.929  	 0.980 	  1.599 	  1.661 	  0.679 	  -0.799 	  -0.165 	  0.510  	 1.988 
19.183  	 0.956  	 0.989 	  1.997 	  2.027 	  0.683 	  0.437 	  -0.804 	  -0.251  	 1.984 
2.317  	 0.990  	 1.010 	  2.656 	  2.837 	  0.383 	  0.281 	  0.256 	  0.238  	 1.976 
9.247  	 0.990  	 1.005 	  1.759 	  1.833 	  -0.467 	  0.928 	  0.078 	  -0.111  	 1.977 
10.769  	 1.001  	 1.063 	  1.558 	  1.716 	  -0.866 	  0.694 	  0.346 	  -0.135  	 1.958 
21.518  	 0.977  	 0.981 	  1.714 	  1.829 	  -0.912 	  0.022 	  0.452 	  0.363  	 1.983 
20.239  	 0.957  	 1.008 	  1.786 	  1.793 	  0.237 	  0.847 	  -0.047 	  -0.853  	 1.981 
8.158  	 1.027  	 1.029 	  1.547 	  1.800 	  0.132 	  0.871 	  -0.110 	  -0.725  	 1.965 
10.429  	 0.988  	 1.046 	  1.742 	  2.175 	  -0.083 	  -0.971 	  0.500 	  0.743  	 1.966 
8.466  	 0.961  	 0.993 	  1.571 	  1.802 	  0.925 	  -0.023 	  -0.526 	  -0.577  	 1.984 
7.337  	 0.992  	 1.026 	  1.759 	  1.861 	  -0.495 	  -0.348 	  0.984 	  -0.044  	 1.972 
17.537  	 0.969  	 0.981 	  1.675 	  2.811 	  0.127 	  0.354 	  0.537 	  -0.571  	 1.984 
6.324  	 0.965  	 1.024 	  1.586 	  2.191 	  -0.252 	  0.515 	  0.414 	  -0.952  	 1.977 
9.485  	 0.971  	 0.985 	  1.730 	  2.056 	  -0.764 	  0.097 	  0.855 	  -0.384  	 1.983 
25.065  	 1.043  	 1.057 	  1.594 	  1.658 	  0.186 	  0.815 	  -0.957 	  -0.291  	 1.949 
25.154  	 0.981  	 1.005 	  1.855 	  2.424 	  -0.054 	  -0.522 	  0.963 	  -0.530  	 1.979 
17.972  	 1.013  	 1.055 	  1.690 	  2.196 	  0.729 	  -0.722 	  0.070 	  0.181  	 1.958 
3.143  	 0.968  	 1.003 	  1.864 	  2.307 	  0.174 	  -0.990 	  0.054 	  -0.064  	 1.981 
22.596  	 0.947  	 0.964 	  1.537 	  2.122 	  0.251 	  -0.416 	  -0.642 	  0.600  	 1.991 
24.148  	 0.943  	 0.978 	  2.035 	  2.131 	  -0.296 	  -0.688 	  0.729 	  0.186  	 1.987 
7.188  	 0.964  	 1.005 	  1.653 	  1.784 	  0.071 	  -0.963 	  0.337 	  0.528  	 1.981 
15.406  	 0.968  	 1.046 	  1.674 	  1.904 	  0.663 	  -0.751 	  -0.401 	  0.564  	 1.969 
22.939  	 0.980  	 1.044 	  1.742 	  1.986 	  -0.507 	  0.917 	  -0.030 	  0.126  	 1.968 
2.253  	 1.058  	 1.058 	  2.049 	  2.958 	  0.344 	  0.361 	  0.213 	  0.625  	 1.942 
22.292  	 0.997  	 1.077 	  1.697 	  2.166 	  -0.564 	  -0.393 	  -0.444 	  0.960  	 1.950 
15.336  	 0.979  	 1.013 	  1.717 	  1.844 	  0.530 	  -0.778 	  -0.310 	  0.536  	 1.977 
10.463  	 1.006  	 1.013 	  1.507 	  1.656 	  0.135 	  -0.383 	  0.900 	  -0.850  	 1.977 
9.994  	 1.003  	 1.003 	  1.616 	  1.766 	  -0.922 	  0.627 	  0.050 	  0.310  	 1.976 
20.856  	 0.990  	 1.049 	  1.869 	  1.885 	  0.524 	  0.662 	  -0.545 	  -0.827  	 1.965 
14.478  	 0.950  	 0.987 	  1.701 	  2.004 	  0.812 	  0.332 	  -0.629 	  -0.464  	 1.985 
26.407  	 0.967  	 1.012 	  1.437 	  2.943 	  -0.342 	  0.058 	  -0.390 	  -0.238  	 2.004 
17.136  	 0.988  	 1.011 	  1.677 	  1.705 	  0.480 	  -0.852 	  -0.108 	  0.569  	 1.976 
17.079  	 0.991  	 1.015 	  1.665 	  2.180 	  -0.126 	  -0.590 	  -0.544 	  0.868  	 1.975 
22.668  	 0.984  	 1.022 	  1.718 	  1.972 	  0.366 	  0.809 	  -0.522 	  -0.656  	 1.974 
16.998  	 0.996  	 1.008 	  1.595 	  2.490 	  -0.143 	  -0.945 	  0.824 	  0.416  	 1.976 
3.423  	 0.991  	 1.018 	  1.737 	  1.886 	  -0.720 	  -0.546 	  0.938 	  -0.095  	 1.974 
26.077  	 0.961  	 0.999 	  1.865 	  2.984 	  -0.463 	  -0.013 	  -0.353 	  -0.872  	 1.982 
14.765  	 0.987  	 1.043 	  1.733 	  1.838 	  0.872 	  0.038 	  -0.668 	  -0.163  	 1.967 
7.825  	 0.990  	 1.051 	  1.767 	  2.108 	  -0.626 	  0.155 	  0.899 	  -0.355  	 1.964 
19.850  	 0.998  	 1.006 	  2.153 	  2.462 	  0.305 	  -0.084 	  -0.843 	  -0.738  	 1.976 
3.295  	 1.004  	 1.033 	  1.582 	  1.784 	  -0.742 	  0.325 	  -0.430 	  0.787  	 1.968 
27.131  	 1.031  	 1.059 	  1.683 	  1.900 	  0.667 	  0.339 	  -0.887 	  -0.653  	 1.952 
11.383  	 0.982  	 1.005 	  1.630 	  1.992 	  0.768 	  0.185 	  -0.029 	  -0.524  	 1.979 
17.342  	 0.975  	 1.027 	  1.691 	  1.728 	  0.212 	  0.659 	  -0.697 	  0.346  	 1.974 
18.389  	 0.992  	 1.035 	  1.890 	  2.932 	  0.915 	  -0.435 	  0.170 	  -0.864  	 1.969 
12.490  	 0.997  	 1.027 	  1.538 	  2.239 	  -0.166 	  0.167 	  -0.639 	  0.973  	 1.973 
3.359  	 0.951  	 1.015 	  1.980 	  2.664 	  -0.857 	  0.470 	  -0.024 	  0.699  	 1.980 
22.674  	 0.942  	 0.986 	  1.716 	  2.123 	  -0.801 	  0.877 	  0.073 	  0.167  	 1.986 
15.491  	 0.969  	 0.973 	  1.625 	  3.069 	  0.294 	  0.453 	  -0.994 	  -0.284  	 1.986 
7.115  	 0.987  	 1.027 	  1.725 	  2.031 	  0.048 	  0.511 	  -0.179 	  -0.935  	 1.972 
3.034  	 1.029  	 1.030 	  1.565 	  2.757 	  0.571 	  -0.785 	  -0.255 	  0.291  	 1.964 
23.642  	 0.964  	 0.983 	  1.920 	  2.388 	  0.633 	  -0.773 	  0.431 	  -0.204  	 1.985 
12.756  	 0.980  	 0.989 	  1.497 	  2.086 	  0.686 	  -0.720 	  0.612 	  -0.389  	 1.987 
26.853  	 0.975  	 1.048 	  1.691 	  2.616 	  0.068 	  -0.640 	  0.824 	  -0.216  	 1.967 
19.337  	 0.986  	 1.041 	  1.606 	  1.847 	  0.401 	  -0.984 	  -0.011 	  0.232  	 1.969 
18.298  	 0.931  	 1.012 	  1.730 	  2.045 	  -0.657 	  -0.206 	  -0.398 	  0.955  	 1.982 
5.914  	 1.018  	 1.124 	  1.697 	  1.731 	  0.481 	  0.144 	  -0.979 	  -0.012  	 1.908 
27.927  	 0.939  	 0.982 	  1.745 	  2.845 	  0.539 	  -0.221 	  -0.250 	  -0.703  	 1.987 
10.585  	 0.961  	 1.016 	  1.763 	  2.126 	  -0.046 	  0.958 	  -0.434 	  -0.446  	 1.979 
3.418  	 0.975  	 0.978 	  1.682 	  2.154 	  -0.968 	  0.002 	  0.153 	  0.245  	 1.984 
15.416  	 1.016  	 1.062 	  1.504 	  1.885 	  -0.257 	  -0.360 	  -0.239 	  0.953  	 1.959 
4.789  	 0.971  	 0.982 	  2.066 	  2.735 	  0.800 	  -0.462 	  -0.565 	  -0.423  	 1.984 
3.255  	 0.953  	 1.047 	  1.674 	  2.133 	  -0.578 	  0.780 	  -0.375 	  0.517  	 1.970 
15.850  	 0.999  	 1.046 	  1.920 	  2.156 	  -0.723 	  -0.428 	  0.294 	  0.852  	 1.964 
27.678  	 0.976  	 0.992 	  1.634 	  2.005 	  0.999 	  -0.070 	  -0.332 	  -0.270  	 1.982 
16.731  	 0.986  	 1.063 	  1.703 	  1.836 	  -0.321 	  0.978 	  -0.603 	  0.366  	 1.960 
21.349  	 1.009  	 1.046 	  1.733 	  1.923 	  -0.899 	  0.403 	  0.635 	  -0.172  	 1.962 
14.141  	 0.966  	 1.000 	  2.091 	  2.125 	  0.335 	  -0.933 	  0.178 	  0.092  	 1.982 
15.529  	 0.982  	 1.041 	  1.790 	  1.830 	  0.656 	  0.415 	  -0.820 	  0.135  	 1.969 
21.761  	 0.994  	 1.026 	  2.106 	  2.109 	  -0.416 	  -0.744 	  0.863 	  0.532  	 1.971 
11.693  	 0.972  	 0.996 	  1.593 	  1.812 	  0.386 	  0.511 	  -0.950 	  0.250  	 1.982 
12.276  	 0.993  	 1.015 	  2.187 	  2.818 	  -0.498 	  0.977 	  -0.038 	  -0.385  	 1.974 
11.523  	 1.000  	 1.073 	  1.689 	  1.804 	  -0.608 	  -0.208 	  -0.547 	  0.753  	 1.952 
17.361  	 0.976  	 1.007 	  1.525 	  1.945 	  0.690 	  -0.854 	  -0.144 	  0.097  	 1.982 
26.806  	 0.974  	 0.980 	  1.594 	  1.805 	  0.340 	  -0.533 	  -0.552 	  0.501  	 1.984 
5.626  	 1.053  	 1.055 	  1.717 	  2.028 	  0.268 	  0.701 	  -0.888 	  0.224  	 1.945 
9.259  	 0.965  	 1.004 	  1.780 	  2.817 	  0.581 	  -0.352 	  -0.320 	  0.686  	 1.981 
20.852  	 0.987  	 0.989 	  1.906 	  1.969 	  0.139 	  -0.299 	  -0.620 	  0.578  	 1.981 
2.217  	 1.025  	 1.059 	  2.608 	  2.978 	  0.340 	  0.485 	  0.323 	  0.832  	 1.953 
10.739  	 0.995  	 1.027 	  1.737 	  2.207 	  -0.912 	  -0.248 	  0.600 	  0.204  	 1.971 
16.362  	 0.989  	 1.016 	  1.599 	  1.978 	  -0.151 	  -0.305 	  -0.251 	  0.974  	 1.975 
7.221  	 0.985  	 1.016 	  1.699 	  1.995 	  0.384 	  0.483 	  -0.974 	  0.271  	 1.976 
19.091  	 0.919  	 1.018 	  1.786 	  1.885 	  -0.414 	  -0.105 	  0.020 	  0.815  	 1.981 
10.922  	 0.974  	 1.036 	  1.971 	  2.018 	  -0.587 	  0.862 	  0.711 	  -0.149  	 1.971 
13.339  	 0.974  	 1.052 	  1.824 	  1.889 	  0.740 	  -0.479 	  -0.835 	  0.497  	 1.966 
24.233  	 0.990  	 1.004 	  1.672 	  1.864 	  0.300 	  0.029 	  0.380 	  -0.905  	 1.978 
9.395  	 0.983  	 1.013 	  1.873 	  1.906 	  0.156 	  -0.816 	  -0.368 	  0.651  	 1.977 
13.851  	 0.946  	 1.034 	  1.709 	  2.062 	  -0.002 	  -0.420 	  -0.670 	  0.940  	 1.975 
28.156  	 0.960  	 1.029 	  2.020 	  3.251 	  0.697 	  -0.553 	  -0.487 	  -0.846  	 1.975 
15.872  	 0.967  	 0.981 	  1.635 	  2.241 	  -0.188 	  -0.806 	  0.796 	  -0.647  	 1.985 
5.361  	 0.947  	 0.962 	  2.036 	  2.135 	  0.155 	  -0.719 	  -0.065 	  0.868  	 1.989 
13.614  	 1.038  	 1.047 	  1.738 	  1.774 	  -0.640 	  -0.467 	  0.869 	  0.073  	 1.954 
25.108  	 0.947  	 1.012 	  1.782 	  3.018 	  0.217 	  -0.226 	  -0.499 	  0.043  	 1.981 
3.369  	 1.003  	 1.021 	  1.932 	  2.331 	  0.535 	  -0.765 	  -0.407 	  -0.026  	 1.971 
8.267  	 1.012  	 1.016 	  1.750 	  1.996 	  -0.117 	  0.433 	  -0.032 	  -0.908  	 1.971 
6.489  	 0.956  	 1.011 	  1.744 	  2.991 	  0.988 	  -0.295 	  -0.511 	  -0.775  	 1.980 
23.032  	 1.034  	 1.035 	  1.839 	  1.863 	  0.252 	  0.171 	  -0.340 	  0.836  	 1.960 
19.413  	 0.974  	 0.994 	  1.695 	  2.045 	  -0.910 	  -0.026 	  0.343 	  0.673  	 1.982 
24.614  	 0.992  	 1.046 	  1.789 	  1.983 	  0.127 	  0.905 	  -0.352 	  -0.874  	 1.965 
2.950  	 1.003  	 1.008 	  1.633 	  1.876 	  -0.997 	  0.375 	  0.184 	  0.191  	 1.975 
24.534  	 0.977  	 1.014 	  1.785 	  2.198 	  0.082 	  -0.968 	  0.596 	  0.316  	 1.977 
8.808  	 1.037  	 1.052 	  1.789 	  1.909 	  0.550 	  0.166 	  -0.958 	  0.115  	 1.952 
9.136  	 0.953  	 0.965 	  1.631 	  2.053 	  0.909 	  -0.023 	  0.045 	  -0.757  	 1.988 
15.433  	 0.953  	 0.982 	  1.514 	  2.740 	  0.096 	  0.650 	  0.205 	  -0.989  	 1.989 
16.066  	 0.945  	 1.033 	  1.688 	  1.818 	  0.981 	  -0.313 	  -0.129 	  -0.603  	 1.976 
10.980  	 0.988  	 0.992 	  1.971 	  2.151 	  0.668 	  -0.656 	  -0.055 	  0.618  	 1.980 
2.533  	 1.001  	 1.038 	  1.690 	  2.890 	  0.116 	  0.199 	  0.083 	  0.014  	 1.967 
15.233  	 0.961  	 1.018 	  1.638 	  2.164 	  -0.961 	  0.538 	  0.261 	  0.135  	 1.978 
3.408  	 1.002  	 1.040 	  1.738 	  1.811 	  0.999 	  -0.202 	  -0.467 	  -0.327  	 1.966 
19.527  	 0.990  	 0.993 	  1.842 	  1.939 	  0.350 	  0.389 	  -0.393 	  -0.929  	 1.979 
15.366  	 0.973  	 1.049 	  1.789 	  2.025 	  0.486 	  0.641 	  -0.905 	  -0.046  	 1.967 
22.960  	 0.998  	 1.012 	  1.633 	  1.866 	  -0.748 	  0.003 	  -0.415 	  0.788  	 1.975 
12.086  	 0.953  	 1.024 	  1.520 	  1.716 	  0.669 	  -0.912 	  0.264 	  0.504  	 1.981 
26.029  	 0.953  	 1.001 	  1.925 	  2.562 	  -0.451 	  0.376 	  -0.692 	  -0.312  	 1.983 
24.507  	 1.019  	 1.035 	  1.679 	  1.779 	  -0.292 	  0.586 	  -0.749 	  0.137  	 1.964 
6.228  	 0.995  	 0.999 	  1.732 	  1.845 	  -0.019 	  0.971 	  -0.261 	  -0.390  	 1.978 
10.278  	 0.999  	 1.000 	  1.563 	  2.004 	  0.953 	  0.181 	  -0.482 	  -0.803  	 1.978 
3.712  	 0.986  	 1.020 	  1.724 	  1.745 	  -0.237 	  0.994 	  -0.147 	  -0.220  	 1.974 
12.254  	 0.984  	 1.021 	  1.731 	  2.115 	  0.458 	  -0.456 	  0.631 	  -0.374  	 1.975 
18.794  	 0.926  	 0.974 	  1.638 	  1.922 	  -0.587 	  0.164 	  -0.533 	  0.879  	 1.989 
3.093  	 0.979  	 1.045 	  1.888 	  2.079 	  -0.955 	  0.150 	  0.385 	  0.687  	 1.968 
18.873  	 1.001  	 1.030 	  2.178 	  3.127 	  0.972 	  -0.069 	  -0.863 	  0.065  	 1.969 
16.205  	 1.008  	 1.029 	  1.617 	  1.715 	  0.944 	  -0.068 	  -0.651 	  -0.214  	 1.968 
7.314  	 0.964  	 1.005 	  1.627 	  1.867 	  0.279 	  -0.663 	  -0.349 	  0.709  	 1.981 
9.060  	 1.033  	 1.042 	  1.872 	  1.956 	  0.449 	  -0.151 	  -0.995 	  0.649  	 1.957 
2.256  	 1.002  	 1.053 	  1.894 	  2.505 	  0.332 	  0.270 	  0.821 	  0.158  	 1.961 
12.847  	 0.948  	 1.002 	  1.834 	  2.136 	  0.052 	  0.488 	  0.304 	  -0.335  	 1.983 
3.239  	 0.960  	 1.014 	  1.446 	  2.480 	  0.912 	  -0.366 	  -0.483 	  0.829  	 1.999 
20.971  	 0.964  	 0.968 	  1.677 	  2.889 	  0.921 	  -0.001 	  -0.235 	  0.150  	 1.987 
7.786  	 0.980  	 0.988 	  1.824 	  2.556 	  0.901 	  -0.578 	  -0.127 	  -0.714  	 1.982 
24.406  	 1.000  	 1.003 	  1.887 	  2.577 	  -0.761 	  0.699 	  0.530 	  0.368  	 1.976 
16.888  	 0.970  	 1.067 	  1.723 	  1.900 	  0.065 	  -0.214 	  -0.505 	  0.862  	 1.959 
12.351  	 0.949  	 1.010 	  1.723 	  2.615 	  0.288 	  0.799 	  -0.756 	  -0.523  	 1.981 
8.376  	 1.001  	 1.019 	  1.760 	  2.116 	  -0.725 	  -0.539 	  -0.129 	  0.768  	 1.972 
4.828  	 0.952  	 0.958 	  2.383 	  2.443 	  -0.323 	  0.419 	  -0.837 	  -0.065  	 1.989 
