 &
   5.00000000       1.79328126E-04
   4.94999981       7.96203152E-04
   4.89999962      -5.41062502E-04
   4.84999943       2.73756240E-03
   4.79999924       3.81745305E-03
   4.74999905      -1.09692186E-03
   4.69999886      -7.64307799E-03
   4.64999866      -2.02678591E-02
   4.59999847       2.07679695E-03
   4.54999828       3.70969549E-02
   4.49999809      -3.60135944E-03
   4.44999790     -0.408760786    
   4.39999771     -0.488251776    
   4.34999752     -0.542756379    
   4.29999733     -0.588222861    
   4.24999714     -0.625402749    
   4.19999695     -0.657828212    
   4.14999676     -0.684294581    
   4.09999657     -0.708271444    
   4.04999638     -0.731082141    
   3.99999642     -0.751080275    
   3.94999647     -0.769785881    
   3.89999652     -0.785883904    
   3.84999657     -0.800337374    
   3.79999661     -0.814783216    
   3.74999666     -0.827791631    
   3.69999671     -0.839995742    
   3.64999676     -0.851220012    
   3.59999681     -0.861684620    
   3.54999685     -0.871669114    
   3.49999690     -0.880479693    
   3.44999695     -0.889239848    
   3.39999700     -0.897257268    
   3.34999704     -0.904662788    
   3.29999709     -0.911747336    
   3.24999714     -0.918311954    
   3.19999719     -0.924627304    
   3.14999723     -0.930541575    
   3.09999728     -0.936022162    
   3.04999733     -0.941194117    
