 &
   5.00000000       31700.5898    
   4.94999981       33296.1289    
   4.89999962       45581.3477    
   4.84999943       47853.3047    
   4.79999924       58933.3828    
   4.74999905       76352.3672    
   4.69999886       91631.9766    
   4.64999866       148067.016    
   4.59999847       241316.406    
   4.54999828       464720.062    
   4.49999809       1300909.50    
   4.44999790       88499.8203    
   4.39999771       34802.9727    
   4.34999752       21303.0000    
   4.29999733       16352.1035    
   4.24999714       11509.6553    
   4.19999695       8626.67285    
   4.14999676       6805.30664    
   4.09999657       5958.54150    
   4.04999638       4650.86816    
   3.99999642       4166.00391    
   3.94999647       3746.83887    
   3.89999652       3173.33618    
   3.84999657       2461.30078    
   3.79999661       2285.26514    
   3.74999666       2010.66846    
   3.69999671       1721.08264    
   3.64999676       1572.60413    
   3.59999681       1482.22351    
   3.54999685       1373.52234    
   3.49999690       1261.71545    
   3.44999695       1227.82715    
   3.39999700       1024.70679    
   3.34999704       918.209778    
   3.29999709       818.182556    
   3.24999714       649.846741    
   3.19999719       762.500671    
   3.14999723       641.270386    
   3.09999728       581.935974    
   3.04999733       436.721680    
