   243.155228       9.94408503E-04
   84.2808228       1.50830927E-03
  -214.234451       1.10553112E-03
   17.7590904       1.59256835E-03
  -354.345276       5.84124471E-04
   91.7689819       1.49246957E-03
  -115.471123       1.43490068E-03
  -68.3849335       1.53790845E-03
  -211.466782       1.11601141E-03
   176.267944       1.24490052E-03
  -55.5146446       1.55767356E-03
   416.656860       3.97573982E-04
  -16.7175865       1.59302633E-03
   115.731682       1.43420859E-03
   91.8307190       1.49233406E-03
   514.822449       1.91161162E-04
   414.884979       4.02292819E-04
   2.58079696       1.59651053E-03
  -46.5628052       1.56911404E-03
  -13.3418245       1.59432134E-03
   586.727051       1.01373851E-04
  -359.308655       5.67787851E-04
   92.0478439       1.49185711E-03
   280.832428       8.48989584E-04
  -652.708069       5.26628792E-05
   184.471176       1.21574558E-03
  -115.657738       1.43440510E-03
   93.9793701       1.48757047E-03
  -328.001801       6.74562762E-04
   96.7839127       1.48121070E-03
  -254.485840       9.50504851E-04
   357.038666       5.75230049E-04
   630.561646       6.61220547E-05
  -431.488220       3.59475001E-04
   222.042709       1.07577944E-03
   282.368347       8.43128713E-04
   265.051422       9.09626833E-04
   139.046524       1.36758108E-03
   13.4755898       1.59427559E-03
  -105.228607       1.46111287E-03
   182.101410       1.22423260E-03
   485.531952       2.41716218E-04
  -132.839645       1.38618855E-03
   77.2806320       1.52203196E-03
  -465.511505       2.81531131E-04
  -195.307831       1.17633003E-03
   125.856888       1.40638708E-03
  -329.639526       6.68769586E-04
   547.926147       1.44225924E-04
   157.608658       1.30858435E-03
  -111.903244       1.44425302E-03
  -271.207825       8.85892718E-04
  -129.362625       1.39634602E-03
  -146.331238       1.34500174E-03
   276.130951       8.66980816E-04
  -288.589752       8.19482608E-04
  -608.690369       8.21508511E-05
  -28.3115826       1.58638007E-03
  -424.179413       3.77936871E-04
  -446.463531       3.23550717E-04
   201.903198       1.15190831E-03
   276.450714       8.65754904E-04
  -236.593384       1.01979636E-03
   252.382065       9.58656368E-04
   11.6632719       1.59485731E-03
   51.2142220       1.56340946E-03
  -91.6746750       1.49267644E-03
  -238.866089       1.01100956E-03
   352.250580       5.91089309E-04
  -61.8016663       1.54850003E-03
  -39.0765991       1.57719082E-03
   63.5041008       1.54585694E-03
  -339.837372       6.33186952E-04
   176.441772       1.24428945E-03
   266.554749       9.03823762E-04
   150.868118       1.33055658E-03
  -479.260101       2.53717706E-04
   518.414062       1.85563782E-04
  -11.4790039       1.59491191E-03
  -192.251907       1.18754001E-03
   93.7393570       1.48810726E-03
  -48.8966484       1.56631705E-03
  -145.069244       1.34896860E-03
  -34.3791237       1.58155500E-03
  -386.221344       4.83508833E-04
  -147.263321       1.34205748E-03
   346.403473       6.10746152E-04
  -219.940125       1.08381524E-03
  -259.940369       9.29384609E-04
  -39.1369400       1.57713122E-03
  -163.289474       1.28961960E-03
  -141.102875       1.36128638E-03
  -202.126205       1.15107745E-03
   257.040497       9.40609607E-04
   121.582207       1.41835038E-03
  -127.520103       1.40164874E-03
   23.2386913       1.58970582E-03
   38.1866875       1.57805951E-03
  -281.733795       8.45549104E-04
  -281.886017       8.44968308E-04
